,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg
172,2016020173,2016-11-05,Sharks,0,Penguins,5,H,A_reg,0,"2016-11-05 - Penguins 5, Sharks 0",San Jose Sharks,60.0,6.63636363636364,-6.63636363636364,5.63181818181819,2.5454545454545467,-7.272727272727273,6.2745454545454535,1.2727272727272734,-7.818181818181817,7.980909090909087,-0.36363636363636376,-0.36363636363636376,2.691818181818185,0.09090909090909083,-0.4863636363636359,7.2072727272727235,1.09090909090909,-5.545454545454547,6.601818181818182,1.454545454545455,-2.0,8.972727272727276,0.2727272727272734,-2.0909090909090917,9.582727272727276,-0.18181818181818188,-0.18181818181818188,-3.182727272727284,-1.6854545454545473,-4.435454545454533,-0.3636363636363633,-3.5454545454545467,4.849090909090911,-0.6363636363636358,-3.909090909090909,12.700000000000003,-0.09090909090909094,-0.4545454545454546,16.666363636363634,-3.1718181818181828,2.152727272727276,3.2727272727272734,-1.2727272727272698,4.985454545454537,2.0,-1.7272727272727266,7.480909090909087,-0.18181818181818182,0.18181818181818177,-10.606363636363632,-2.305454545454545,-2.276363636363641,-1.9018181818181787,-0.7781818181818352,-0.02672727272727271,0.6363636363636349
173,2016020174,2016-11-06,Red Wings,1,Oilers,2,H,A_reg,0,"2016-11-06 - Oilers 2, Red Wings 1",Detroit Red Wings,60.0,-5.5,0.25,-2.50833333333334,-2.8333333333333357,1.4166666666666643,-2.8249999999999886,-1.4166666666666679,1.5833333333333321,-2.6708333333333343,-0.3333333333333335,0.25,-7.961666666666666,-0.5291666666666668,0.2533333333333334,-7.711666666666673,-1.5833333333333321,1.0833333333333321,1.1400000000000077,-1.6666666666666679,-0.25,-3.6700034578146443,-0.8333333333333339,0.16666666666666785,-4.193333679114787,-0.5833333333333335,-0.08333333333333326,0.4166666666666643,-3.5867487531172006,-0.16325124688279402,0.08333333333333393,1.3333333333333321,1.1658333333333388,0.25,-0.08333333333333215,3.7049999999999983,0.25,0.5,-11.944166666666675,1.2002545824847246,-1.3674999999999926,-3.5,-0.5,-3.219999999999999,-0.9166666666666661,0.9166666666666679,-2.771666666666661,0.0,0.08333333333333331,2.0833333333333286,-0.19333333333333336,-0.20583333333333087,-1.4166666666666643,-0.22083333333333144,-0.016583333333333616,-1.166666666666666
174,2016020175,2016-11-06,Blues,5,Avalanche,1,H,H_reg,1,"2016-11-06 - Avalanche 1, Blues 5",St Louis Blues,60.0,5.0333333333333385,-3.6666666666666643,4.0661666666666605,2.4833333333333343,-2.4833333333333343,2.9278333333333393,0.23333333333333073,-4.0,3.7975000000000065,0.06666666666666643,-0.1333333333333333,5.926166666666667,0.6494999999999997,0.44499999999999984,2.0688333333333375,8.600000000000001,3.6999999999999993,4.637000000000008,3.0,2.75,2.5646625172890793,2.05,0.8166666666666664,4.618832918395583,0.16666666666666674,0.01666666666666683,-7.500500000000002,-5.8925985037406505,2.706765170407323,5.6,0.9499999999999993,7.716833333333334,2.6833333333333336,0.5999999999999996,6.223333333333336,0.0,-0.050000000000000044,10.276833333333322,-2.743333333333335,3.0305000000000035,-2.4333333333333336,-6.350000000000001,3.538000000000011,-4.083333333333334,-5.483333333333334,3.0691666666666677,-0.1833333333333333,-0.1833333333333333,0.0,-2.0508333333333337,-0.12616666666666276,-0.5511666666666653,-0.853500000000011,-0.014000000000000346,-1.1833333333333336
175,2016020176,2016-11-06,Hurricanes,1,Devils,4,H,A_reg,0,"2016-11-06 - Devils 4, Hurricanes 1",Carolina Hurricanes,60.0,8.799999999999997,-5.200000000000003,6.700000000000003,1.3999999999999986,-3.9000000000000057,2.9720000000000013,-2.599999999999998,-3.6000000000000014,0.7389999999999972,0.5,1.0,-3.353999999999999,-0.5780000000000003,-0.8319999999999999,2.874999999999993,-1.3999999999999986,-4.899999999999999,10.019000000000005,-1.6999999999999993,-2.1999999999999993,1.5590082987551739,-2.3,-1.5999999999999996,-1.6419991701244712,0.30000000000000004,0.10000000000000009,11.0,14.096197007481294,-2.376197007481281,0.3000000000000007,-2.700000000000001,11.604000000000006,-2.3,-3.0,6.60499999999999,0.4,-0.10000000000000009,29.999999999999993,11.266,-1.9756945010183244,4.0,-1.8999999999999986,6.402000000000001,1.1999999999999993,1.1999999999999993,0.2909999999999826,-0.19999999999999996,1.1,-33.75,-2.4419999999999993,-7.01100000000001,2.7200000000000024,-4.810999999999993,-0.02090000000000014,-1.3000000000000007
176,2016020177,2016-11-06,Rangers,5,Jets,2,H,H_reg,1,"2016-11-06 - Jets 2, Rangers 5",New York Rangers,60.0,1.5,-3.0833333333333286,2.57500000000001,1.9166666666666643,-4.416666666666671,4.498333333333335,-0.0833333333333357,-3.916666666666668,3.9833333333333343,1.5000000000000004,-0.75,16.072499999999998,0.855833333333333,-0.7133333333333338,14.013333333333321,6.25,-2.1666666666666643,8.121666666666677,5.0,-0.8333333333333339,11.318333333333328,2.75,-0.7500000000000009,8.55333333333332,1.2499999999999998,0.0,14.862500000000004,7.369166666666668,-3.9458333333333115,1.25,-1.333333333333334,4.744166666666665,-0.08333333333333304,-0.5,2.5166666666666657,-0.16666666666666674,-0.25,-0.2774999999999892,-3.9333333333333336,2.3441666666666805,-3.25,0.41666666666666785,-3.0800000000000054,-3.416666666666668,-2.166666666666666,-0.42833333333333456,0.16666666666666669,-0.41666666666666674,22.91666666666667,3.3866666666666663,2.526666666666671,4.545,1.0783333333333616,0.0561666666666667,1.3333333333333321
177,2016020178,2016-11-06,Blackhawks,4,Stars,3,H,H_reg,1,"2016-11-06 - Stars 3, Blackhawks 4",Chicago Blackhawks,64.516666666667,-6.492424242424242,-5.06818181818182,-0.8142424242424298,-7.325757575757571,-0.9393939393939377,-4.366287878787887,-2.075757575757578,1.9848484848484809,-3.701363636363631,0.9545454545454546,-0.6742424242424243,19.989696969696965,-0.31749999999999945,0.16621212121212103,-3.7909090909090892,-3.25,-1.128787878787879,-2.4965151515151547,-2.0757575757575744,0.9696969696969706,-8.071212121212113,0.7954545454545459,2.537878787878788,-4.969090909090909,1.1590909090909092,0.037878787878787845,23.30863636363636,14.827878787878792,4.75212121212121,-1.1742424242424239,-2.0984848484848477,1.4621212121212253,-1.378787878787879,-0.3484848484848486,-3.2650757575757723,0.037878787878787956,-0.7424242424242424,24.24303030303031,0.9304545454545448,10.120833333333323,-1.6363636363636367,-1.1060606060606055,-0.3028030303030391,-1.1818181818181817,1.0,-4.111742424242422,-0.1515151515151516,-0.05303030303030298,-1.3894696969697122,-0.36696969696969717,1.6243181818181966,3.489318181818181,3.1900757575757552,0.06668181818181806,-4.128787878787879
178,2016020179,2016-11-06,Ducks,4,Flames,1,H,H_reg,1,"2016-11-06 - Flames 1, Ducks 4",Anaheim Ducks,60.0,2.0961538461538467,-4.801282051282051,2.8826923076923165,1.53846153846154,-2.089743589743584,1.886217948717956,0.794871794871792,-0.6666666666666679,1.5964102564102518,-0.03205128205128194,-1.1217948717948718,6.484935897435896,0.5476923076923077,-0.4123076923076918,9.358589743589732,3.948717948717949,-0.23076923076922995,3.96294871794872,3.564102564102564,-0.01923076923077005,9.25769230769231,2.480769230769231,-0.7243589743589745,11.660512820512828,0.33974358974358987,-0.6282051282051284,-0.4065384615384602,2.045128205128206,2.5531410256410396,0.384615384615385,-0.21153846153846168,0.6245512820512857,-1.3076923076923075,0.05128205128205199,-3.3503205128205096,-0.2628205128205128,-0.4487179487179488,20.512820512820518,-1.8691025641025618,8.482435897435892,-2.7564102564102555,-4.53846153846154,1.5267307692307597,-1.897435897435896,0.01923076923077005,-2.5955128205128304,-0.10897435897435892,-0.05128205128205132,-4.273782051282048,-1.239230769230769,0.47910256410256125,-0.2805769230769215,3.4882692307692196,0.03182692307692292,-2.7115384615384617
179,2016020180,2016-11-07,Bruins,4,Sabres,0,H,H_reg,1,"2016-11-07 - Sabres 0, Bruins 4",Boston Bruins,60.0,4.81818181818182,-0.18181818181818699,2.1136363636363598,2.636363636363633,-2.5454545454545396,2.854545454545466,1.0,-1.0,1.4372727272727275,0.0,0.7272727272727275,-2.0345454545454587,-0.06454545454545446,-0.13090909090909086,-0.26727272727274,1.1818181818181799,0.9090909090909101,-0.6590909090909065,-2.363636363636365,-1.2727272727272734,-3.7927272727272694,-2.1818181818181817,-0.3636363636363642,-6.450909090909086,-0.18181818181818188,-0.36363636363636376,-2.662727272727274,-6.895454545454548,6.527272727272731,3.545454545454545,2.1818181818181817,0.9718181818181861,2.0,1.3636363636363633,-0.6290909090909125,-0.27272727272727276,0.8181818181818181,-30.303636363636365,-6.33,-11.929090909090917,4.454545454545453,-0.3636363636363633,4.376363636363628,1.0909090909090917,-2.3636363636363633,5.929090909090917,0.45454545454545453,0.2727272727272727,-2.2727272727272734,2.3690909090909082,-2.791818181818172,-1.2681818181818194,-2.307272727272732,-0.03581818181818175,2.3636363636363633
180,2016020181,2016-11-07,Islanders,4,Canucks,2,H,H_reg,1,"2016-11-07 - Canucks 2, Islanders 4",New York Islanders,60.0,1.0833333333333357,13.333333333333336,-5.221666666666671,2.0833333333333357,7.166666666666664,-3.119166666666665,2.583333333333332,2.25,0.5691666666666535,1.1666666666666667,0.25,15.228333333333339,0.206666666666667,0.2583333333333333,-0.8133333333333326,1.1666666666666643,3.833333333333332,-2.3600000000000065,2.083333333333334,0.25,1.31666666666667,1.6666666666666679,-1.75,5.750833333333347,0.25,0.0,1.923333333333332,1.081666666666667,-3.084166666666661,-0.9166666666666661,3.583333333333332,-5.224999999999994,0.25,0.5833333333333339,0.48749999999999716,0.25000000000000006,0.25000000000000006,3.471666666666657,4.052499999999998,-1.9141666666666879,-0.9166666666666679,7.75,-9.294166666666676,0.5,2.666666666666666,-5.998333333333328,0.5833333333333333,0.08333333333333337,20.833333333333336,5.150000000000001,-1.8400000000000034,2.847500000000001,-0.5041666666666771,0.02324999999999977,6.166666666666666
181,2016020182,2016-11-07,Panthers,3,Lightning,1,H,H_reg,1,"2016-11-07 - Lightning 1, Panthers 3",Florida Panthers,60.0,-0.3333333333333357,-4.666666666666671,2.076666666666675,2.0,-3.0,2.997499999999988,-1.0833333333333321,-2.333333333333332,0.5375000000000085,-0.5833333333333335,-0.25,-1.9449999999999932,-0.09666666666666668,-0.6124999999999994,6.1866666666666745,-2.3333333333333357,-5.5,2.7066666666666706,-2.5,-2.5,0.7541701244813339,-2.083333333333334,-2.583333333333333,2.2000003457814614,-0.75,-0.25,-14.445000000000007,-6.294084580216126,-2.040082086450539,0.16666666666666607,-3.0,4.515833333333326,0.833333333333333,-2.166666666666666,10.23833333333333,0.33333333333333337,0.0,9.166666666666657,2.5141666666666698,-6.368333333333311,0.33333333333333215,0.5,0.6174999999999997,-0.25,3.0,-5.265833333333333,-0.25000000000000006,0.16666666666666663,-20.13916666666667,-2.918333333333333,1.2316666666666691,-1.4466666666666672,0.8775000000000261,-0.005750000000000144,-1.666666666666666
182,2016020183,2016-11-08,Devils,3,Hurricanes,2,H,H_reg,1,"2016-11-08 - Hurricanes 2, Devils 3",New Jersey Devils,65.0,-10.363636363636367,7.0909090909090935,-8.094545454545454,-3.0909090909090935,5.363636363636367,-4.865454545454547,1.1818181818181834,4.454545454545453,-2.8209090909090904,-0.18181818181818166,-1.1818181818181817,8.503636363636367,0.4336363636363638,0.8481818181818179,-4.426363636363632,1.09090909090909,4.636363636363637,-9.586363636363636,1.1818181818181825,2.3636363636363633,-3.6900075443228815,1.8181818181818183,1.7272727272727266,-0.3254552998868476,-0.36363636363636376,0.0,-19.090909090909093,-13.824724552255722,1.1501790977102644,-0.09090909090908994,2.2727272727272734,-9.721818181818186,2.1818181818181825,2.636363636363636,-4.993636363636348,-0.18181818181818188,-0.09090909090909094,-18.18181818181818,-6.605454545454546,5.4324495463802975,-5.727272727272727,3.81818181818182,-8.940000000000005,-2.1818181818181834,0.0,-3.9009090909090816,0.2727272727272727,-1.0909090909090908,39.77272727272728,3.2299999999999995,7.383636363636384,-1.0081818181818214,5.838181818181809,0.048272727272727356,1.7272727272727266
183,2016020184,2016-11-08,Rangers,3,Canucks,5,H,A_reg,0,"2016-11-08 - Canucks 5, Rangers 3",New York Rangers,60.0,2.2307692307692264,0.2307692307692264,0.8092307692307656,4.46153846153846,-1.3846153846153868,3.1138461538461684,2.53846153846154,-1.6923076923076934,3.805384615384604,2.6153846153846154,-0.6153846153846154,31.507692307692317,1.0330769230769228,-0.4946153846153849,12.40153846153845,3.3076923076923066,-3.846153846153843,6.25615384615385,4.692307692307692,-2.6923076923076934,12.420769230769238,2.3846153846153832,-2.3076923076923075,9.799230769230768,1.3076923076923075,-0.5384615384615385,25.36692307692308,9.248461538461536,-2.294615384615369,-1.384615384615385,-1.1538461538461533,0.3523076923076971,0.23076923076923084,-1.0,5.810769230769225,0.5384615384615384,0.3076923076923077,2.56384615384615,8.013846153846151,-4.498461538461541,-0.1538461538461533,3.53846153846154,-4.466153846153851,-0.07692307692307665,1.5384615384615383,-4.777692307692298,0.5384615384615385,-0.23076923076923078,34.61538461538461,5.8853846153846145,1.3407692307692258,8.667692307692306,0.5684615384615483,0.09207692307692295,1.615384615384615
184,2016020185,2016-11-08,Flyers,2,Red Wings,3,H,A_SO,0,"2016-11-08 - Red Wings 3, Flyers 2",Philadelphia Flyers,65.0,15.230769230769226,-4.153846153846153,8.075384615384614,11.230769230769234,-6.307692307692307,10.403846153846168,5.076923076923077,-5.5384615384615365,8.875384615384611,0.8461538461538463,1.0,-0.48230769230769255,0.5938461538461537,-0.34076923076923027,9.066923076923075,2.9230769230769234,-2.615384615384613,4.37307692307693,1.23076923076923,-0.23076923076923173,3.818464730290458,-0.23076923076922995,-0.38461538461538325,1.9615387807213622,0.5384615384615385,0.3846153846153846,-1.0253846153846382,6.555460387492804,-4.645460387492818,1.6923076923076916,-2.3846153846153832,5.787692307692311,-0.23076923076922995,-1.6923076923076916,4.4169230769230765,-0.23076923076923084,0.07692307692307698,-9.487692307692313,-3.7069230769230774,-7.47461538461539,8.53846153846154,-3.1538461538461533,11.180769230769243,4.461538461538462,-3.0769230769230766,14.580769230769228,0.6153846153846153,0.5384615384615384,-6.7307692307692335,2.6599999999999993,-6.02538461538461,1.663846153846153,-5.83461538461539,-0.04169230769230747,2.1538461538461533
185,2016020186,2016-11-08,Penguins,4,Oilers,3,H,H_reg,1,"2016-11-08 - Oilers 3, Penguins 4",Pittsburgh Penguins,60.0,2.487179487179489,3.8205128205128176,-0.3016666666666694,2.1666666666666643,2.3333333333333357,-0.3007051282051165,0.48076923076922995,2.3141025641025657,-1.6116025641025686,0.0,0.1987179487179489,-5.561217948717939,0.27307692307692255,0.37544871794871826,-1.67179487179488,3.7371794871794854,3.9871794871794854,2.7535897435897496,-0.0961538461538467,1.1282051282051277,-3.463400627726344,0.012820512820512775,0.782051282051281,-3.229936216618789,-0.012820512820512997,0.03846153846153855,1.9880128205128216,3.2294114073789935,-1.8763344843020633,3.833333333333332,2.8589743589743595,3.933589743589735,1.5641025641025648,1.2307692307692308,2.7892948717948727,0.13461538461538458,0.4423076923076923,-23.611089743589744,-0.4355983341166656,-1.5457051282051282,-1.7564102564102555,-0.6794871794871788,-1.0267307692307668,-1.9935897435897427,-0.26923076923077005,-2.906217948717938,-0.04487179487179488,-0.05128205128205132,-0.5339102564102589,0.33403846153846173,0.19474358974359518,-0.08641025641025557,-0.088141025641022,-0.0019166666666670107,1.4871794871794854
186,2016020187,2016-11-08,Capitals,0,Sharks,3,H,A_reg,0,"2016-11-08 - Sharks 3, Capitals 0",Washington Capitals,60.0,-5.833333333333336,-3.530303030303031,-0.7402272727272745,-1.8863636363636331,1.356060606060609,-2.006136363636365,0.7272727272727266,1.575757575757578,-0.6501515151515207,0.75,-0.5757575757575757,13.569848484848478,-0.5146969696969697,-0.21363636363636385,-3.250454545454552,-5.136363636363637,-3.1969696969696955,-0.5828787878787907,-3.3409090909090917,-0.6666666666666661,-5.800526530868858,-1.3030303030303028,-0.2727272727272725,-3.157726895511132,0.21969696969696972,-0.4015151515151514,17.08303030303029,3.137059245824833,11.93801651175093,-1.795454545454545,-2.5303030303030294,2.6109090909090895,0.9318181818181817,-0.4621212121212128,4.802803030303018,0.13636363636363635,0.045454545454545414,1.5154545454545527,0.7754545454545463,-2.4997727272727275,1.3484848484848513,1.3030303030303045,-0.6923484848484946,1.621212121212121,2.1818181818181817,-2.3107575757575844,0.38636363636363635,-0.13636363636363635,14.394242424242421,1.0717424242424238,1.988636363636374,2.086060606060605,2.793106060606064,0.04893181818181824,-4.886363636363637
187,2016020188,2016-11-08,Maple Leafs,0,Kings,7,H,A_reg,0,"2016-11-08 - Kings 7, Maple Leafs 0",Toronto Maple Leafs,60.0,-0.4166666666666643,11.666666666666664,-5.404166666666676,0.8333333333333357,8.5,-4.419166666666669,3.083333333333332,7.416666666666668,-3.701666666666675,0.8333333333333335,0.666666666666667,8.757499999999993,0.6691666666666669,0.6450000000000005,0.3233333333333377,5.916666666666664,4.333333333333336,-0.05833333333333712,5.666666666666666,3.416666666666666,4.739166666666662,4.749999999999999,3.250000000000001,3.455833333333345,0.75,0.25,18.69083333333333,2.1999999999999993,5.4325000000000045,0.25,0.9166666666666679,-3.2875000000000085,0.833333333333333,2.083333333333334,-5.712500000000006,0.33333333333333337,0.33333333333333337,0.0,2.0300000000000002,-0.10999999999999943,-5.25,4.833333333333332,-9.709999999999994,-2.5,1.583333333333334,-9.797500000000007,-0.25,0.16666666666666669,-20.83333333333333,-2.29,-1.5324999999999989,2.171666666666666,-0.17833333333335588,0.019833333333333147,3.166666666666666
188,2016020189,2016-11-08,Canadiens,3,Bruins,2,H,H_reg,1,"2016-11-08 - Bruins 2, Canadiens 3",Montreal Canadiens,60.0,-3.9166666666666643,6.25,-4.555833333333318,-4.416666666666671,4.25,-5.311666666666682,-2.666666666666668,3.9999999999999964,-5.159166666666671,0.8333333333333335,-0.4166666666666665,13.320833333333326,-0.2641666666666658,0.08749999999999991,-2.9883333333333226,-2.333333333333332,3.5,-5.028333333333343,0.6666666666666679,2.25,-0.9383333333333326,0.16666666666666696,2.0,-0.6958333333333329,0.25,0.33333333333333326,-0.8924999999999912,8.881666666666668,-2.9775000000000205,-2.9999999999999982,1.25,-5.625,-1.5,0.0,-2.560833333333335,0.41666666666666663,-0.5,22.91750000000001,9.043333333333333,8.607500000000016,-3.25,0.75,-3.5591666666666697,-0.9166666666666661,1.8333333333333321,-4.250833333333333,0.16666666666666674,-0.25,14.583333333333336,1.9641666666666673,2.4883333333333297,4.523333333333334,2.692500000000024,0.07216666666666671,2.0
